187071	1769	70917	7116	100126	113075	1198	1850	21089	97042	16397	24879	76508	33394	12364	100268	39750	37904	43761	95134	17215	24279	6544	52409	65774	75661	91526	10945	19311	29625	5396	2050	69427	10230	80403	29674	20437	49831	20279	51488	59582	71358	13063	31586	129284	24091	35736	88005	83465	102977	11051	78232	4210	82966	59399	26659	78716	3123	12688	1392	85497	23183	104042	86296	73404	19233	10401	14015	63905	3420	63069	20553	23365	46847	30483	25158	69275	19265	33559	129683	6036	45793	39481	133547	34345	105409	31136	35387	24280	7436	15230	72638	22098	25991	92487	36879	97762	14112	46349	121806	55738
182084	53092	42685	139	80381	45621	101932	99762	3567	42597	50523	26428	36309	48124	102798	23075	14602	13263	86826	94301	27032	88604	81393	69296	113075	8643	102520	87035	45693	45423	27962	23334	26694	102282	30837	21611	31243	42853	10141	43349	18867	33258	110201	78272	9716	10116	4966	72638	25701	92641	47431	52538	29769	106400	29263	54290	46061	56597	67795	1132	55348	14080	96633	56425	78064	52394	38416	113708	26663	101671	39407	106081	19969	21776	41935	6065	61175	3785	42968	40617	10017	80564	5858	7759	64835	30523	54509	32648	10703	21195	24962	16514	37420	1215	32076	56062	70821	21272	104042	43181	5869
187508	87933	29127	11959	74620	52104	77935	91889	48854	582	36236	21776	55826	8691	10166	33649	21839	36309	50109	23257	10880	53464	65800	110415	29674	54509	61071	48215	28197	76143	4869	67617	107986	20442	98104	23381	22547	24350	17955	26397	56062	6544	44401	90386	56619	55504	340	49280	73663	105629	966	9240	6651	33950	58294	123224	106400	56224	36086	46606	54290	4890	43987	8630	45693	21651	90112	46585	63757	59956	37056	99918	129432	29307	72642	76475	35872	88429	35119	17237	1832	54933	1071	68037	84877	49287	49883	58548	35272	79594	59538	38709	127242	45446	1700	131115	69666	44853	70698	58242	104813
187746	43765	1776	30007	101316	82548	109218	48474	16134	23183	22236	87528	20662	25258	73404	9286	29640	41012	40302	42193	55393	31136	6466	33394	21368	20265	123496	46420	11051	60425	138732	72815	85549	46278	67867	49870	22098	23198	87830	27089	42953	37002	20571	92439	64764	63360	2638	6671	92837	5576	52582	10116	859	4960	1522	36398	38638	37253	104723	27793	53804	144418	73469	26995	15746	50954	21393	28422	31298	2375	21179	57163	4358	36914	48755	47165	24627	4007	106117	6257	34212	68702	9505	18512	19315	79405	56486	26803	22571	46188	5164	65543	64835	39134	42102	73532	53987	4111	14330	15604	56369
187917	5144	21089	100268	42724	31708	77219	17407	11985	31748	27881	5576	9505	26902	19773	98202	71358	46278	35152	69296	30743	12969	56266	16351	70047	75092	5327	95488	127242	38094	16013	78472	2099	87956	47837	24148	49256	2050	14330	25201	27608	57625	28846	33192	80882	90809	90386	31635	39070	96633	49870	87035	30236	170122	83744	17313	74485	2633	63152	57453	108461	10598	78108	91770	4870	14498	29305	52059	4400	17892	29769	37977	65367	9255	75661	79313	11633	24784	64790	70853	40877	33633	136967	43349	39245	55066	158402	55966	92430	72939	26699	57509	63819	544	49245	41878	42601	70917	12575	101662	79294
184068	27806	12277	48954	4969	108814	5006	80403	582	118453	43050	10880	44141	43758	6534	42735	4437	14131	19250	193	68166	98104	29309	48474	63385	10651	68491	57896	83952	1064	42632	20577	53427	64510	63398	9019	62805	24962	38803	39643	82228	24533	1212	10945	61854	5416	81765	85891	55504	47719	25951	20170	55306	1329	21482	11002	41454	23183	30474	14330	23123	2309	56395	45446	20279	5878	32557	74390	30205	46673	18246	135259	23623	82054	25158	67622	18689	21274	49287	38278	18420	39611	12716	80825	19334	33258	116	49139	65823	25121	100712	38392	695	26663	48446	130368	29769	9913	18733	5644	29307
183434	54992	28987	70567	28285	79594	31204	21376	51693	47750	13408	29755	3292	53427	83744	82932	72039	193	89375	19906	44817	75822	52409	94993	87933	44201	74381	65085	7685	36787	27235	98548	96336	26902	4990	41716	85829	9052	60498	46585	92430	63419	2557	29775	51225	62911	9618	9255	55393	17215	21700	25129	72220	17697	5282	51457	119246	44962	74390	51318	29640	985	83894	88427	5649	19857	20170	25173	8550	39446	39643	129432	12641	57783	15947	11633	47165	25622	7368	75053	15168	70856	62338	55474	11319	71958	47860	6466	33318	87830	45319	39062	48674	68166	13811	80074	78655	87837	24995	15709	2409
182628	101671	6864	30190	14468	82221	2976	27032	43349	27054	82228	15315	72815	28360	26699	57912	36640	78124	38848	7533	80105	14666	28280	78064	90644	39134	43722	35272	30712	58397	43765	54522	44817	31236	302	44453	69426	116750	58896	53231	55359	59593	68166	45010	2638	23257	93388	544	6544	6379	32087	51191	7406	45181	19719	159647	90460	62380	37293	9356	7937	9607	24419	29263	20864	75738	82817	40138	37002	56062	60040	81692	1718	48173	31136	65085	54418	74911	32145	35347	15947	50398	60347	65317	98597	26854	45948	35872	113308	85332	93355	23916	104824	46061	69133	8016	46278	59538	60674	27235	47772
187604	41743	26729	57290	28408	49950	67212	6257	12093	52084	36617	96577	46420	53551	37002	94212	67872	30541	8619	35396	81664	48854	42945	45317	52538	3812	41826	48323	114154	39171	63398	72924	44957	60508	18072	27647	25121	75738	64124	45319	42750	13198	3983	42102	88659	57730	7200	12716	7198	107479	12798	14164	18187	121806	27608	51488	61158	2602	108029	67238	77219	56486	75366	40877	3317	51694	38374	17215	71295	83762	28221	9052	35910	58209	53082	69427	139015	79199	20279	71557	76334	1529	10266	68209	9019	21971	75661	23257	6534	29066	7926	29764	53598	109218	8778	41332	405	38203	47640	31529	5576
186685	130393	34381	96633	1850	63819	67622	36445	26824	90809	116143	34423	37977	26280	90460	40804	100883	61158	56525	65718	39904	57245	33649	13198	65136	39245	67795	12162	72170	89455	76536	105724	98548	62574	133547	22473	102977	42945	40302	42966	76427	1700	57069	23183	97042	71897	31635	62911	68915	40184	43266	54933	3420	36000	21752	125277	79960	12892	27685	14164	8619	36988	17499	22470	23123	133156	53874	34935	34865	98705	55086	54715	72168	73404	83719	28364	86241	29179	29018	4478	14918	22445	91768	72987	55826	53692	40480	9681	13063	28059	18641	104680	20595	80966	87178	54044	16566	1085	78655	45446	15709
183608	28578	31533	34049	4674	66483	46188	6544	795	38120	92798	80966	104252	27806	11298	55779	47874	46420	20265	38255	64191	27155	33091	20474	1071	24020	48345	57004	46673	35593	90809	51321	10393	61178	48954	421	4755	15116	98548	23365	8425	69001	27321	16765	46280	41233	8754	12093	89477	115784	46014	65800	21018	61496	40183	1064	37523	6036	29640	9410	36149	8016	100426	129532	39246	31635	85349	83703	6526	67293	84562	38287	51611	35391	7331	57199	65774	19020	43037	41332	10017	76536	6255	35872	19517	37651	138732	27054	35882	67874	34935	44962	36398	12716	84161	5576	63341	29309	82054	63068	55200
187537	53890	11194	125103	48349	76977	120517	43480	25113	24350	39171	70853	23334	18144	16134	42685	6651	80522	123224	24685	28360	75842	56714	27155	108176	35272	67776	90809	67874	10601	110943	14330	130368	72513	87728	18512	9618	65367	65136	38881	2557	16859	63025	15731	74698	65411	48124	58061	20279	30947	89431	74169	57407	58438	79999	16566	3095	10192	1341	59576	74654	32562	11002	23764	86705	144418	15797	3476	16079	28488	46380	46805	57783	97042	3567	76536	9269	10396	49989	3420	4007	49431	49883	38721	67134	39128	116396	102977	25129	31586	6526	68915	77933	18361	56619	15438	80464	16850	159647	75870	139142
185694	48674	139015	38318	68736	56597	106009	81447	102084	110689	8778	83270	9913	41233	53427	39443	130823	63763	78378	129798	7970	116	3123	58294	46873	6255	108814	41816	78966	34569	53302	39750	6641	78108	44957	80522	56395	14525	26301	1782	49243	71917	47301	21981	6142	14131	1679	42953	52427	92641	73873	27293	21114	82715	12277	62914	53874	12315	18093	19233	76977	71358	136967	24419	33139	72642	17876	8898	75366	17227	11874	67867	59925	13627	6928	1545	89069	49019	43181	37367	20055	5551	31308	28802	87728	33611	101662	112951	29625	89375	4563	59939	45317	57258	8777	138297	28109	84398	82268	79294	695
187462	121656	34849	63385	75053	53427	18922	50843	6864	4618	23764	2003	695	3927	34106	39446	15731	41684	92269	1545	3476	96526	20822	50768	51192	75029	67293	29929	63905	91093	61641	46531	38881	24091	84347	49950	29479	24995	29649	35620	2900	65823	19428	41716	46352	118380	31950	135259	2638	117286	7533	49883	1110	54933	89205	95874	27089	33318	27235	104042	27155	95555	5298	46119	54291	69296	26661	40183	7116	53082	27964	60480	46188	106106	159647	95695	41935	129284	82817	32569	5396	40184	59523	18361	21839	7199	22547	9243	116396	101314	80975	20610	21089	6024	87837	4210	108206	34381	19250	46657	22445
182656	95134	61178	10972	36646	26995	74911	88689	29674	59399	49950	56369	859	32145	21482	28109	63051	30947	8212	69666	4960	21839	32297	77933	51841	99606	83762	7395	46278	67400	129798	86826	123496	34621	86705	19719	34109	67293	46352	49837	20577	81653	58548	12364	86272	84562	56768	42051	85808	90112	45237	75842	87528	2415	7200	17461	76536	30820	14164	28004	55589	39576	11909	24419	39062	89069	65692	50730	21179	79960	340	54522	27793	108629	46349	17313	56597	81057	695	38374	23475	24738	16300	16145	544	53092	129240	30236	51920	17498	9681	41777	41046	36407	31578	28445	4111	23959	59638	29926	45423
186048	27763	85662	33091	76937	83970	54715	21097	27293	110312	88521	43170	49073	32037	73650	4890	116750	31394	17200	10703	6515	39361	53577	46119	129798	24419	144418	102977	52935	7218	69275	10598	44607	9460	11457	17221	77716	59582	16013	45033	72638	66677	20300	78716	15709	14455	20571	18843	5675	2267	71295	19822	39020	45317	92430	6730	3420	67776	74874	29416	60875	11298	158402	108141	94482	58185	80522	99815	40138	98172	18504	4024	827	28301	71867	26765	61014	14996	2334	18867	56117	80804	73395	72319	21752	67795	43349	51845	31638	78966	13552	8778	24533	9147	40302	62500	20762	46352	63069	60198	3051
187802	92375	24995	16833	87178	65367	43287	116143	80500	44853	79812	75146	52538	4731	5588	16765	110943	1341	62500	6257	15204	138297	26608	76334	37904	50523	46644	135259	5649	97401	71897	71676	12315	69427	46119	41935	33610	89375	4478	13862	24940	31773	19238	48302	41149	26080	106769	1634	20313	84347	93388	23555	63763	57730	48620	1408	1769	104824	26886	36461	6651	29769	39159	48448	57069	79960	4049	70581	75608	31708	87528	50703	19950	19124	18418	96633	38318	19488	6255	45138	9356	22473	20822	1071	84161	87956	75725	59582	83124	11479	5994	69234	21839	26729	93057	4674	89472	64764	1156	15507	6928
186372	112814	10396	28774	82221	34460	17892	32037	54509	68134	126877	22414	38881	9300	36461	20521	48124	91328	41522	78124	116	10140	97401	27806	29929	35914	15947	70856	12847	5576	41465	21700	75608	13811	75390	44120	80121	72322	47212	71358	103112	67255	56083	132797	62253	34490	21274	27155	42102	107479	119246	74536	85829	68286	56189	97762	9052	79197	22236	82135	64550	67776	7368	22155	12055	98172	98548	16259	88521	12688	96385	62647	7218	90043	14112	99918	123224	18420	51191	91770	74254	64390	11874	24057	40104	47750	80403	15299	21179	70731	40877	33091	69133	80564	18512	80882	49883	87933	76427	24908	32824
184135	61178	75513	1529	2758	82932	58209	46644	31079	32037	138602	80836	25258	11457	38709	42275	62036	50109	33047	50711	966	127958	6257	31236	30265	20300	18097	84161	20252	54011	62962	22574	104624	46088	1545	78293	23786	82715	28756	96526	127242	41012	33091	83744	32821	29775	69245	41233	68434	59427	70821	85808	30474	5675	38721	20864	49431	42278	34710	52693	62948	51611	22571	45902	19906	28673	43037	2976	2821	43349	114154	47931	14080	26853	35347	95134	8264	38762	82221	25158	28774	43882	10699	29416	36102	21037	21752	69391	58963	79199	86296	56266	11298	36563	29413	31243	126320	14602	47165	5396	29305
182198	106081	105724	38255	132797	33610	28938	90956	33530	59157	57646	57407	12093	2099	24738	45621	57509	88521	15614	69426	40302	61614	49019	136967	74105	26400	39020	87830	106769	55937	17313	44853	538	46188	24908	44957	71697	28987	11319	3983	50523	83762	62581	9240	104008	1700	103496	49431	69594	57812	80975	30474	138602	28488	73433	57783	25762	46697	14391	42468	90644	22942	74169	67127	61374	12847	64225	82932	47640	3785	9623	42968	31773	158011	32824	72638	22562	27608	86952	10726	53486	10437	45948	83719	51841	34381	74485	6534	7368	20534	57344	64227	11341	70095	45028	125277	78655	25475	63341	1132	17955
186319	26133	76937	131502	44817	4731	9761	78072	101425	64957	71917	41695	59936	72118	36787	8898	44453	35347	15614	60425	859	68543	34865	28846	55393	26280	53486	82365	22562	37568	29046	56425	47640	45028	63385	5858	57908	3420	63158	98110	32087	33139	13263	27835	129432	79199	116807	35391	83465	18144	38762	55326	35914	15349	49954	1132	55738	51516	62805	103707	48496	30352	38881	10598	37651	76819	117496	103576	18504	85349	11319	49280	12716	24114	10651	55233	40302	25321	37420	55793	67766	59724	74874	47165	55937	15116	120517	91560	42735	64687	73404	24995	61854	21368	31298	65756	39942	23916	19020	24208	45902
186847	1156	63763	68702	17215	14455	35910	83126	54376	8778	7614	34110	63905	36617	52315	41281	80464	15655	41687	65411	19469	21764	39481	27964	31708	21376	28059	28004	3537	5717	48620	5588	67109	16859	62914	40183	69234	18476	27988	52713	30712	56117	71917	83124	34621	15363	59576	108206	60880	859	57163	78353	80415	60425	56619	96633	66759	8563	83409	74767	15168	49382	31685	39107	37568	45010	695	29450	26824	42228	42750	27806	1885	18843	35882	3927	4755	16300	57258	26452	50954	52084	8287	126320	5723	39962	32648	37674	3100	1153	16418	38667	19334	42455	17097	78966	24114	25782	95020	90043	67872
187627	55306	44853	25129	65976	73663	11729	1978	30989	52922	126112	82135	52935	13972	118523	85662	5164	9913	29479	49382	68816	15230	1156	75146	33739	102794	53804	67773	8754	92159	8212	23198	3292	23075	78351	51694	65413	7844	71867	91328	2665	75549	18122	70731	74666	17313	1009	59419	45138	9761	13211	91526	98954	60542	20595	55089	31394	72118	20610	43349	33741	26080	85984	88521	82817	3099	96452	80975	21605	49431	78716	54044	20440	46352	20170	49883	15714	4437	3957	87528	36787	31685	405	62338	9214	17215	130368	35333	12798	69218	77338	4618	30541	78472	75029	98104	24350	62036	38331	22080	63599
185067	66589	11001	41046	84161	21806	60917	67293	36988	50595	100380	81664	21337	73677	20960	86241	103112	55793	143460	16351	31708	17461	69427	24367	18144	69862	34623	57908	74380	33633	32824	41878	49304	4880	52435	56083	72442	125277	41716	110415	19202	4618	2334	54335	10266	48670	9716	85808	74105	11827	65405	56597	1321	87178	110689	37367	80522	48171	70698	7184	92798	70517	47734	549	65413	34865	68406	14468	39535	5717	69857	71303	138602	56094	62563	28673	28458	27279	129284	30814	3983	55589	89885	28587	1679	51488	87956	105724	55563	26890	72168	76937	39750	56425	12612	63819	91889	44453	49073	47837	135362
186021	58772	15168	38881	84317	18093	53121	53247	83172	24419	2334	41935	40138	86241	39942	35500	84463	56189	68664	31773	64124	41522	75366	14112	35391	11970	8898	33258	64225	52435	26890	60640	51611	118380	18352	81447	20300	23475	1110	84568	21481	24148	62574	60478	56266	55966	58359	37638	88429	77757	20440	17955	80105	100268	59586	13862	21981	47931	22445	26932	57069	30814	81393	23786	21368	20170	62768	103635	76508	60880	6719	16676	91093	14309	63757	46967	54197	61778	10585	26156	60184	56062	80464	118523	4210	1634	34849	9410	106873	53464	19265	11065	37966	75725	74911	88912	23257	46352	68501	19488	36852
185085	89481	57258	49837	42945	42303	84972	6036	35274	67046	16676	41695	37181	92641	19311	45621	695	15746	30643	21651	24702	86803	45197	87728	42724	11341	102520	63068	131115	78716	20521	25991	68543	85662	3785	48151	31865	75832	56062	10401	66660	39947	38806	55040	100388	63599	19260	5675	26280	118453	16287	61014	55890	36086	2910	3774	20440	60359	38120	47837	47273	48171	64611	78655	43758	129683	101316	39610	1978	71358	85808	34710	4049	23475	59427	35097	41816	12093	26133	88933	2123	106117	11782	111111	89398	6928	48283	123224	10140	11585	36169	33950	34460	116750	53393	60674	39962	104723	38482	985	45693
184595	118504	54335	95020	1522	12093	102794	19517	21275	54749	30712	22942	92375	80564	8654	65789	2925	31748	26663	39481	6730	100388	24057	38294	3861	90626	48302	28802	49831	96633	42945	94535	2375	50236	74381	9255	59538	23786	72319	48215	67766	21764	20440	67867	7758	46673	4007	35872	71295	47640	33559	11633	12688	72574	8736	88848	44817	8439	33649	56128	70789	64611	56425	795	10880	57453	16287	66589	56224	63385	1392	17631	30205	89472	37367	115097	80066	34049	3100	58613	64591	13343	53551	16259	53427	19589	26301	85662	44453	7329	102084	31243	10972	9052	28445	11065	12874	63068	39245	24091	83126
184517	72752	57912	136967	40302	29775	84562	45338	109839	55589	10598	37904	88005	2267	39703	72039	31950	27793	48824	76937	51162	71325	49883	80500	41281	20437	29307	81119	105913	5994	100380	53598	6969	16013	24279	74390	52118	127958	10651	59827	53302	45317	133547	63313	75738	47301	102794	26877	21764	50703	80105	28673	31394	75390	4133	117286	26193	49930	28285	22547	56811	7395	31533	85662	5164	19857	41935	9544	5576	86952	18524	28665	75822	55890	2003	61374	18396	11319	10584	117496	21018	53247	48349	58885	46873	19950	91526	69234	38890	39324	46585	25114	21605	79999	8122	70831	1679	42102	51642	83762	77022
186491	22445	26659	28578	60542	27962	4563	73413	88035	53056	74254	66483	50595	129798	74698	133179	49139	106009	47431	21700	67293	88689	55826	9083	43206	125103	81332	26295	121881	104176	23515	136832	33258	5164	100126	2448	35914	24114	70853	138297	14014	73433	14470	82715	51642	72513	5551	25475	92641	47894	63763	29450	107736	27279	37857	26280	70199	6142	43287	22244	44201	70831	12277	85302	7477	87830	47772	72987	46805	124590	72233	36640	68434	68554	46380	3590	108141	58896	9619	69001	21776	59827	29305	16063	4890	19233	8439	38544	14970	29127	38318	52084	74105	92159	43480	41921	132532	16566	100712	117477	41418
183086	42968	50954	116834	76536	30541	15625	58209	60480	4145	72346	129683	59146	105629	85414	58548	4024	23555	47734	11298	10651	23630	10880	48474	35119	21274	18021	26400	4563	63068	69426	37674	40184	132532	70003	63158	12874	76547	42945	27279	39945	84317	67491	53121	83094	69001	340	22155	19662	48446	18524	17990	4990	95874	28587	49304	14498	1578	64957	38709	7116	37253	10166	35309	12637	26174	28488	42601	43508	29161	59059	5576	39443	57783	20215	47750	65147	29249	83260	56714	15212	11135	19524	6651	9248	11487	67867	16418	26428	6257	23512	7368	8859	62493	62036	9019	39947	112951	40740	38242	62574
183579	39443	695	1156	27597	83853	105096	49989	11959	17313	28004	11652	10192	47165	46531	18512	16476	16259	78378	5576	72220	77338	76334	31578	132532	36693	72442	86042	85549	84562	26428	19124	51451	421	73395	129432	90644	9460	17215	39128	58368	59593	2758	73442	7685	102794	49139	47988	1624	55359	39245	16397	43975	83270	56486	63599	81653	101671	40666	55348	15840	29912	91059	34579	5396	58963	35391	56619	28673	26890	35396	29432	48053	52713	10598	7199	62404	38416	11944	1529	33530	78655	54657	60192	102739	67255	45033	129532	43480	14918	405	48670	52935	56224	7584	110689	71592	11874	58857	25321	25258
182465	20203	18144	41281	12277	102794	69370	88351	87956	34423	25762	15299	61614	47438	10204	66954	33741	15655	3317	73413	80825	33559	56525	77716	56619	6671	129432	68659	80500	52433	43480	12892	41687	37181	102977	30007	11585	73442	75513	25258	129240	47418	72642	26452	72442	1392	116834	22562	60498	14750	30265	64687	70572	129798	12263	109839	4478	72752	31243	20553	79594	1529	46673	19202	25425	9133	27685	90644	10168	47988	98597	91535	45168	67795	76536	103707	60917	21337	85903	55407	75459	87837	125103	549	42051	93589	8318	41135	23916	21971	30814	79224	67491	33610	21981	108561	30804	78966	41777	55086	48151
182920	98110	53393	93589	83970	31638	51162	96875	15797	35347	45227	61921	102794	76143	20170	37568	24908	26886	69427	20313	26280	74485	2758	144418	5006	1341	5578	2309	100712	68745	28712	65525	4437	54802	75092	20960	105409	84568	53247	19288	66723	88848	5416	4024	24962	6582	63560	70856	45313	97401	3487	22994	25114	29926	70789	45921	100388	49382	52394	71325	85349	31950	10584	20822	42228	69795	20553	41687	39245	60359	76937	36247	22562	11810	41826	5675	55826	59509	43287	21337	25173	38550	59523	29769	104458	51201	51648	30007	43206	1215	31533	9300	7406	13552	44590	12688	52177	2684	96110	35097	73442
187945	30989	59576	80464	62036	35872	11040	48496	24367	108206	19260	91560	65411	34865	19094	12716	81692	17200	2050	56516	33610	133156	7637	76334	72815	120517	18852	48323	96577	39020	7199	11479	12891	39373	26853	2910	27150	61014	89455	29249	58185	6379	11953	64124	6671	116396	35500	71958	48345	133547	19317	62581	31204	75084	8619	5994	19857	100126	19773	28280	21195	61414	8597	139142	62962	4770	26133	80142	51457	77467	12892	6526	100273	1278	17876	24045	48302	46119	28494	53692	85829	111111	48446	104624	98510	5396	17631	78232	36693	88848	21764	120043	54096	119246	62563	91059	42051	1832	76151	21018	80836
183762	538	4024	3051	11545	126320	48151	36445	60849	45975	48053	24419	64835	106873	51318	31586	61483	39369	1679	8816	67134	31204	62404	78351	86272	38416	33633	38294	28059	38613	101662	135362	18023	48406	2976	19686	544	46417	109218	8212	10173	58548	42051	17001	87103	2401	91889	13785	45168	31578	62816	72442	9255	46420	47931	14970	170122	88427	64124	66954	88617	18144	35159	63763	23211	25556	75390	20440	54715	43206	14602	15230	86339	20300	33047	18418	56128	54522	4540	12277	1329	65823	1545	9716	37904	33649	61614	20071	25173	88005	74666	124590	64715	91526	38120	38331	7859	61403	90460	69594	24784
185139	51506	3785	15017	1110	56117	6340	65718	26890	87933	58561	52142	18352	9474	4563	16351	42632	49019	53121	30804	21611	120517	9052	7157	96347	59682	62768	36255	29450	1212	2448	65054	20437	62962	75822	43508	37952	9255	24208	21997	89472	9286	50595	76475	46420	44880	51457	1624	17876	4880	20440	12892	31748	26877	6024	44957	49837	39020	19469	48496	51920	31386	30989	57407	58438	39373	28360	70333	73739	72319	27881	10168	67958	80551	12772	22233	80522	83894	60542	80564	20960	16397	49950	92837	7436	15410	13055	19088	42966	19315	72233	95816	64835	13629	34460	65405	51488	59576	31236	38094	1360
187762	32369	19524	78351	5323	50703	52084	47165	89398	23916	98104	50398	20572	83126	68745	29066	8212	65718	75524	15731	38294	78491	104813	95555	1278	31529	24280	123224	37293	37523	49623	39159	48446	14391	36309	45638	55504	55828	71314	80616	20440	58209	19233	16561	18246	21839	19428	33360	1156	74254	9750	31954	58896	62962	102282	43090	57004	1110	88912	80464	55738	30814	26174	60192	92439	92430	34579	72118	58242	6036	56597	51648	17975	36149	39369	86272	69857	18733	49950	57783	18478	59724	26428	10230	63398	66677	19250	49243	15604	43765	41743	42807	16514	6582	41878	65367	33950	46805	91889	65543	16259
187704	90809	104252	29046	70333	5576	51192	37966	30743	20571	28197	72118	86952	54376	56631	1522	17975	32824	8395	1795	39245	41412	158011	118523	21638	29479	37857	19662	8467	105629	30541	72233	54011	114154	87103	35841	36309	42926	41418	18246	44401	34212	67127	85662	129240	15655	41284	62380	75725	13970	62768	24702	67255	84398	48126	1679	4563	28712	45010	39361	37329	56117	95488	63025	79391	36558	80551	46606	103576	24566	82221	18900	39942	5869	76937	46129	68664	55393	81778	94535	18476	59399	14468	88035	34345	47750	87099	38482	83126	6255	1278	4755	15349	28587	10726	3561	28779	3785	72987	82135	60184
187453	3487	81765	7637	45948	52059	57163	1776	35910	36445	20313	7926	79999	38294	13862	96526	7844	129240	5551	39945	81592	69862	3181	58613	87035	65405	68554	104824	29748	108461	51452	1624	54335	4640	21195	6864	42601	3561	14330	13629	29214	34328	27608	19719	51841	1578	19858	5675	69795	56123	47431	38721	6843	55407	115784	70789	29161	65976	130393	2375	41174	4049	62911	3785	68434	38242	43266	26452	59925	14666	69857	2050	118496	83126	69600	143460	14590	18900	45319	95134	50595	41135	26193	12892	75390	3104	20762	42659	64591	35620	83136	549	69391	40617	35851	22470	80500	8979	83465	12941	22098
187521	60599	47750	48053	8898	13198	29769	38482	41391	16833	4880	72118	48283	2602	90386	28779	75870	19088	81765	74698	92641	7940	1104	42945	135362	38242	51516	35620	9240	13343	80836	63068	12847	74105	110201	64957	58896	25425	48954	32648	17499	78072	34173	52435	44590	91889	1832	83898	49304	70581	18909	47772	79391	33258	19524	2375	39535	51841	109043	71134	33360	84562	7759	15363	34434	26400	3420	81692	23075	15212	20960	66483	29926	13984	41716	13862	133035	7199	57310	54522	49989	29214	23555	60478	16561	5164	63224	73433	56704	14015	40497	102739	9083	47907	71917	52300	947	48755	3095	105409	58397
183641	45313	71697	16566	56525	30947	6534	10166	57912	17237	53056	73663	8619	6314	30804	80415	63763	3825	20553	67491	89455	43266	44880	33135	43090	10585	7329	10699	1522	24060	21997	18396	29929	20571	96609	42102	48406	31865	32426	1360	101316	83260	35232	25158	17313	74654	17892	60313	24530	19662	39369	23623	48496	6864	12244	71592	39283	139142	1215	58185	8439	69218	85349	14918	91093	79391	19488	71295	51693	55630	39128	36285	26080	27835	55504	81057	76475	48854	43508	10950	18260	49722	10651	1009	79502	18389	75084	14661	78064	61778	6340	21981	32369	91768	66723	48283	70285	39964	33530	52142	65718
186006	44275	61761	89462	90626	43722	34106	4618	46129	48349	91770	45446	51693	27155	36563	33148	58359	3861	37966	126112	44186	4049	64191	29312	20610	59936	57258	32562	67046	1408	80836	98143	577	4944	17697	33611	63069	81057	46280	13984	22994	28408	100426	72319	57646	64510	25185	95488	87956	29127	1212	24060	108176	129432	28846	20864	17200	19589	104252	67109	4990	29018	62563	82548	47837	116834	16476	41522	3099	6833	44817	44453	30190	106769	83465	74145	92439	48151	36617	121806	47734	8695	79327	102084	80825	59399	121952	22562	21179	89523	70095	81957	30265	15593	51648	65413	32258	106106	82054	23365	24566
186353	16163	74145	46119	46873	82135	14918	67874	61752	55359	24685	18253	79999	81778	42468	117286	55233	35232	26663	17086	17975	87728	32569	56189	34464	42275	12244	67108	38458	26854	89350	14498	5723	4024	69391	68131	35272	19234	23211	96336	12637	24879	21089	20762	63560	9269	44607	17955	73739	21274	20822	89398	63025	8563	13211	5164	54197	30410	36914	117496	1578	6515	79405	39610	91277	98104	62948	1832	8816	104042	99189	101316	53890	88933	32721	92159	116	49831	69594	65543	43987	85497	76427	130999	46644	32824	35620	65976	86339	33135	7198	2976	88659	62253	90809	78655	2684	38890	67255	85903	38093
182395	37674	33258	549	53598	82135	40877	105409	90644	54749	53427	21376	6279	51694	73404	74911	58801	16476	82817	1578	130999	108814	98586	51318	31207	93355	5649	77022	9178	95488	27734	6582	577	26853	63135	10401	130823	53874	16850	67751	8619	13365	69426	47860	45028	77757	6466	8122	1064	24879	60921	39107	31392	31386	1009	24704	5265	18253	40804	39020	19620	68659	118523	22470	29854	37181	64594	38287	129683	2557	18396	454	18504	49431	7200	28665	21605	79224	52315	70831	50523	10204	96875	55589	26280	15655	20026	63068	27988	88659	20215	6730	55828	2409	44607	106606	18852	35097	83762	1263	80804
186233	50267	67109	41454	70917	40617	35914	73300	58548	49722	47301	110232	108814	90199	7649	34110	45317	101662	29127	71676	39159	12641	26280	32648	10116	72442	30643	65670	57004	84972	46847	13850	81576	39246	56224	9019	106400	53648	101316	6142	41816	49280	29249	78293	44401	1132	31243	53804	1679	20026	98510	96110	92439	48585	59638	72574	9913	14498	43376	6671	18187	54522	52084	11531	80564	83702	17227	43914	62391	35841	27321	27032	15204	9410	10703	42632	23183	30837	79405	85903	19094	55066	102520	68745	24784	50109	73873	26661	38458	33353	16190	1790	9474	11298	39535	62911	85662	1776	51845	63158	54290
186338	9505	61778	742	26886	82548	47750	6651	45693	2602	11319	35729	44453	58359	67238	65789	52922	29066	38613	80866	42275	28059	42228	80564	65317	33559	538	30265	91497	79224	28301	83894	44275	13972	49245	51162	24685	107736	56516	28987	32168	78272	39407	68896	80804	67795	88351	63940	67622	38203	57812	119246	103576	16514	19469	39369	88604	72039	55200	130823	61308	6036	61912	34106	85662	9083	53082	133547	7940	13063	14014	45621	49831	40184	40138	8016	45078	33258	12016	34049	77716	73497	33091	73442	2665	39020	37904	34109	78064	57419	51841	7200	93355	11179	70027	14330	22470	18932	45948	29536	83126
